row ID,row m/z,row retention time,100_MB_CPos2.CDF Peak area,101_GC_Neg.CDF Peak area,102_GC_0.CDF Peak area,103_GC_Pos.CDF Peak area,104_GC_2.CDF Peak area,105_GC_A.CDF Peak area,106_GC_1.CDF Peak area,107_GC_C.CDF Peak area,108_GC_B.CDF Peak area,109_QC.CDF Peak area,10_GC_Neg.CDF Peak area,110_QC.CDF Peak area,11_GC_0.CDF Peak area,12_GC_Pos.CDF Peak area,13_GC_2.CDF Peak area,14_GC_A.CDF Peak area,15_GC_1.CDF Peak area,16_GC_C.CDF Peak area,17_GC_B.CDF Peak area,18_MB_CNeg0.CDF Peak area,19_MB_CNeg2.CDF Peak area,20_MB_APos2.CDF Peak area,21_MB_BPos1.CDF Peak area,22_MB_APos1.CDF Peak area,23_QC.CDF Peak area,24_MB_ANeg0.CDF Peak area,25_MB_CPos2.CDF Peak area,26_MB_BPos0.CDF Peak area,27_MB_CNeg0.CDF Peak area,28_MB_APos2.CDF Peak area,29_QC.CDF Peak area,30_MB_ANeg1.CDF Peak area,31_MB_APos2.CDF Peak area,32_MB_APos0.CDF Peak area,33_MB_CNeg0.CDF Peak area,34_MB_BPos0.CDF Peak area,35_QC.CDF Peak area,37_GC_Neg.CDF Peak area,38_GC_0.CDF Peak area,39_GC_Pos.CDF Peak area,40_GC_2.CDF Peak area,41_GC_A.CDF Peak area,42_GC_1.CDF Peak area,43_GC_C.CDF Peak area,44_GC_B.CDF Peak area,45_MB_APos0.CDF Peak area,46_MB_BPos2.CDF Peak area,47_MB_ANeg1.CDF Peak area,48_MB_CNeg2.CDF Peak area,49_MB_CPos0.CDF Peak area,50_QC.CDF Peak area,51_MB_CNeg2.CDF Peak area,52_MB_CNeg1.CDF Peak area,53_MB_BPos1.CDF Peak area,54_MB_APos1.CDF Peak area,55_MB_BNeg0.CDF Peak area,56_QC.CDF Peak area,57_MB_APos1.CDF Peak area,58_MB_ANeg2.CDF Peak area,59_MB_BPos2.CDF Peak area,60_MB_CPos2.CDF Peak area,61_MB_BNeg1.CDF Peak area,62_QC.CDF Peak area,64_GC_Neg.CDF Peak area,65_GC_0.CDF Peak area,67_GC_2.CDF Peak area,68_GC_A.CDF Peak area,69_GC_1.CDF Peak area,69_GC_Pos.CDF Peak area,70_GC_C.CDF Peak area,71_GC_B.CDF Peak area,72_MB_ANeg2.CDF Peak area,73_MB_BPos2.CDF Peak area,74_MB_CPos0.CDF Peak area,75_MB_BNeg1.CDF Peak area,76_MB_ANeg1.CDF Peak area,77_QC.CDF Peak area,78_MB_APos0.CDF Peak area,79_MB_BNeg1.CDF Peak area,7_QC.CDF Peak area,80_MB_CPos1.CDF Peak area,81_MB_BPos0.CDF Peak area,82_MB_ANeg0.CDF Peak area,83_QC.CDF Peak area,85_MB_BPos1.CDF Peak area,86_MB_CNeg1.CDF Peak area,87_MB_BNeg2.CDF Peak area,88_MB_CPos1.CDF Peak area,89_MB_BNeg0.CDF Peak area,8_QC.CDF Peak area,90_QC.CDF Peak area,91_MB_CNeg1.CDF Peak area,92_MB_CPos0.CDF Peak area,93_MB_BNeg0.CDF Peak area,94_MB_ANeg0.CDF Peak area,95_MB_BNeg2.CDF Peak area,96_QC.CDF Peak area,97_MB_ANeg2.CDF Peak area,98_MB_CPos1.CDF Peak area,99_MB_BNeg2.CDF Peak area,4_Blank.CDF Peak area
182,0,11.57,0.0,0.0,0.0,0.3412254743784156,0.0,0.0,2.7322939360661813,1.4748378861460798,0.0,8.073506255388523,0.0,0.0,16.79166822447597,5.113126115508678,2.1169646158587363,17.864777423122998,5.882639779217159,0.0,0.7371594405335254,29179.196934417552,8540.181046074611,0.0,0.0,0.0,0.0,14.130064106156784,16.54217340661009,0.0,25179.855452419517,0.0,3.593355900780736,0.0,0.0,12.269080364197984,25361.307392867773,1.7914490883779377,2.082980173765568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3701859154352896,54.39855903465749,0.0,0.0,6.400707948584942,0.0,6966.03479378752,0.0,0.0,1.7465201204644671,0.0,0.0,0.0,4.102758941300753,39.521862217839704,0.0,0.0,5.91432001848816,20.542777167676693,0.0,8.315469114706174,11.58931629980598,0.0,0.0,3.5025070379066765,4.265575623385076,1.0506610127552098,0.0,0.0,0.0,1.0546028339476434,0.0,0.2354513958428523,0.0,25.284415250917345,0.0,0.0,0.0,0.0,0.0,5.757837513848671,0.0,0.0,0.0,26.03985735831443,0.0,0.0,0.0,0.0,0.0,0.0,5.603422011690768,0.0,0.0,0.0,0.0
183,0,11.68,105.26118074652994,0.0,0.0,2776.754527289892,0.0,35.633747039467025,0.0,644.2803257473588,0.0,0.0,10185.842823930892,110.85497194946657,4180.2159866459115,4574.985714834789,159.70467135811947,5427.930011890514,5002.307586521366,240.6174622957129,2615.023345540256,17578.523210111744,1425.004342838853,183.72271319320632,0.0,7508.637580670232,82.47851189479805,29.127778300145845,0.0,25.382150574950924,11010.639953161084,3.5738589111309684,164.8209830464244,2518.604764279934,39.32301247761311,0.0,12354.376672880979,17.010821223184376,47.537438498370925,3208.3260041239278,1926.479668628379,195.8565179450209,1087.4815823941601,3880.2564334148265,467.70021102498083,0.0,1024.6373571513366,326.21267370431417,10029.637113115341,0.0,0.8958583726634937,13.338599294861435,0.0,0.0,0.0,1.1111848711553984,4689.7143870971,1299.9650153615235,137.68221218858605,2486.476826053741,35.85684781119471,7578.249338642769,27.71209761142537,23.794931974665307,2345.335258497455,137.90347980573318,2116.1198095592254,77.21827779321981,719.7971872363902,1201.4331773737456,750.7813149841321,0.0,1.9728111542981208,1246.0599167221628,4651.878031087248,109.5137050042941,0.30562569375206394,607.3701374833911,0.0,3011.1484095382634,344.06575878860116,8112.9350958740615,341.52415964438063,23.61964502292409,29.212342520838856,507.37595187591097,13.305138066440227,32.01824737485579,4.2113864902119715,3130.2363205697784,1472.2966574538646,9075.482121511148,26.957583866581068,77.05745237027136,0.0,11.754366871231316,226.75446639005662,0.0,2033.0659606501092,114.13781561938005,67.84771554673104,0.0,20.681410662524172
184,0,11.68,586.9247135336145,922.9495919630007,13.981894412625534,0.0,860.8305641778551,195.42357216062874,639.0199674103317,494.48918422395536,1051.5047902610047,858.5605707505355,1634.8834656310971,81.360346832338,1057.850028400509,152.26827239356578,2087.4581249533726,0.0,0.0,2965.7992478069978,1158.5406669639078,10689.141193772237,743.3481001037088,2235.7236380930067,6.4060038392385374,4288.050036152987,1153.0669109164191,147.98768602904698,8044.810414053496,140.09076612936755,6653.479399801344,31.603876572741733,2080.074186928226,0.0,2248.077882714273,3833.8154626025707,6619.202483438222,99.2799171910537,255.53159942751046,1800.0909581888282,466.2663130328092,663.5760405641229,619.9546804596603,185.80109676067983,1013.2766306387358,2447.0129018973666,226.67013579060887,2253.5917447261622,0.0,660.8637457368254,8.952705658866506,882.9133534365628,1706.4884646062928,941.8446937290655,2500.067075389873,0.0,104.53601354213535,984.0776706456062,326.2125682373938,418.27007174254305,534.1089316121103,308.5362642431995,1127.5177152924741,133.3066793232651,1850.6427714547394,410.1577858328785,489.1436471563993,1163.2323696363262,1038.3214063058617,1671.7823358887506,223.04534540427483,2832.398621417989,10.952430342534301,606.1572975415239,3539.286383823969,579.707183839789,0.0,702.0441731419705,1002.456385254163,340.04456811478707,51.58188900179139,1287.3910328630018,1035.4547719551356,50.711429139127766,148.48928602847656,826.6477983961336,78.14770102662969,167.49129878185872,15.195201183199346,695.8185997966565,2.7624988590650763,591.1329502400718,140.33933166827063,432.9637762001832,1105.6056730934897,63.98623467388322,103.22905410408971,0.0,296.4460177347905,259.07945198115294,702.1028049855748,0.0,120.9189459518498
185,0,11.83,337037.09394209896,235604.3671464127,179.97859805565795,334.22682392390544,204741.29581469885,162883.86148566,157.9093075055267,55295.54886085462,285481.5686631809,205376.69154360602,138.0864549375606,21769.198581055716,48.99930225333397,325702.1781544221,320610.31687703327,398.9232293741815,319815.8059837721,468923.00212335883,221.20314518215525,1.7432043839915594,120542.98239155456,246205.29417095726,47.39159496837447,404.98423130200507,300594.95746150863,236773.6174964532,446372.6056148824,59.673277966070316,1084.4122511709113,237742.99492529573,301317.7931579699,1044.1005168746328,239942.30219510078,524207.7112179303,1685.4844747711475,109.6443414810288,276932.8717485494,263787.70095496357,265558.8340036224,180272.65891380282,237016.94022899555,222674.08803690766,185002.74162528364,315807.978005892,154805.80521079092,299969.8704092373,34.65209920316826,643.0651058937941,52101.89292171916,142122.42623700286,177092.63111537692,273.35961902014446,231.46002881779918,31.720307031037454,295285.2283259885,216544.23381899422,239155.0929670781,289339.33029217325,63621.88805780678,400.8311737748418,405128.1349255177,74740.2438518504,219471.22860899477,218039.47288963632,230423.0468852098,208429.37289040655,208011.8003057929,168185.63831683007,160016.43658628597,273429.13828247326,133152.7001271864,53229.96051928934,307.3281003181104,553.8484271488201,36339.519528842655,125.30784296166506,204286.29634020478,269258.6347494943,42763.27954235617,372.35573100803805,349508.9481957409,1.7359622628247544,95468.65378794837,192348.9409460658,5.744743533357439,182.06974166750337,111.47329179350885,285637.49927658564,210830.926316608,227.63448071092174,161127.1274106128,127.83064631143614,379.75647999107554,201256.02518281798,161299.6139543911,120.643179580973,215448.98712580427,68225.48899160647,259199.39556523628,109.3373225115551,1.7733199285652523
186,0,12.02,562.3605211337637,1058.9298427884007,0.0,0.0,285.5373325986175,5354.852097393572,0.0,0.0,1223.6043747864112,414.7676761647416,1879.0490023626917,465.42486173474083,14702.512411727515,334.3567206799029,7902.084800876931,332.3759963858624,82.22346319940415,6334.862821909775,4447.336707301791,5600.4222183301745,1413.9196163122988,268.4646636066869,7.568423974180143,11636.652290592754,1189.605893155804,222.87097778231455,5767.621784849522,1665.5839799036007,4611.1805524912015,229.6403643165751,6469.7935828864065,5507.460738962486,271.24997172643816,13175.759393367933,4083.3048585397664,1515.301235781443,4618.291547569512,5427.356305836034,5202.809206947607,2516.011859461853,4538.074753067395,131.8343610077499,535.1175345761661,2609.236365731557,1573.6332571954806,5023.680345130646,3008.667701829969,5139.144175945728,0.0,2328.540015016509,698.7576538497904,75.261991162871,1023.87916484271,252.70922750705918,4093.230960254788,2674.3981253253783,3269.07424919592,7786.473705382139,0.0,2249.2319402051153,3598.9469982583446,0.0,2368.8941860127843,4770.446232848025,2839.0474324407237,2974.1857085045453,4020.9247890687416,1452.8202301180218,1438.8811949819028,1438.5336298988655,540.3809367462346,332.9874932549698,1023.9295692053515,983.8051408305867,72.51032506712717,854.4436874959098,1640.695116897285,2049.192834676829,64.55179001426903,14580.737462698404,2997.7598662326427,0.0,3546.7764218865273,1824.2163656725422,0.0,0.0,0.0,2102.6819730858147,1744.7230065287754,14237.940787043295,1513.9563912613055,3.843059016420277,884.6020795342682,1042.378099553877,6417.225008330092,0.0,1131.247821791351,0.0,1706.8627607060944,0.0,0.0
187,0,12.02,13420.313814626854,1543.6931359557034,6664.966250384206,6076.9867829915975,978.2742665256127,2342.0516858838487,1232.025076039924,2010.5093399441205,3274.3018583920534,6096.299746267586,1986.6300218209915,6213.1146111324815,0.0,302.70664450480695,466.138140093925,1290.003220431259,444.27113050531824,3020.117450270551,888.0140614911719,1296.323472338408,0.0,2935.589329499547,13.19627409602198,0.0,1602.6907504384315,1430.5649079745926,2831.9191296365802,674.5143674720838,710.6088686951,1272.2521266312765,1009.5816977765107,919.644616864359,1894.390802815309,0.0,378.3288669811125,0.0,926.6161766817149,478.593659012656,401.28491608858667,1113.0286189051453,848.5990869821818,1200.5742777166006,987.4261464453043,1091.2668949629324,1245.3177446344434,2328.480691657772,2647.8103615233317,1402.074365275113,1164.0224761934046,3179.658050227559,1437.0050842600654,3707.272465595618,5285.132149754587,872.0361194243742,1873.8093245822822,1180.1093990366005,1675.4579830618047,760.5064346548407,1236.0056029593825,2470.243276576365,8552.500876598542,1536.2379156974405,1405.855559706492,1171.4853852951558,1298.8138820589652,1796.4931973265855,1840.6618562403876,1572.673135398078,1731.7371231938364,5597.566719935786,1638.9855500322476,1203.489579947858,5657.414509654936,4193.127167459074,3075.8853423712358,1896.748940381218,2121.383008614087,2219.668267426623,1260.9552220769533,0.0,4870.270373545687,1171.2229599011391,1201.6924369964042,1650.867241638237,839.0678263766847,5598.064662302169,1492.6953322989139,5118.831526640237,1610.4730712415494,0.0,2469.1651028474507,5845.57053927592,5154.853348142871,1413.1229728223818,1658.6242710512795,2373.6611765122384,2533.4585327977425,1495.9117422894994,3250.5275110958532,4280.3387619773575,572.144619604012
188,0,12.07,15463.679575113987,4329.832255763706,867.2754347347951,5577.249558932229,4607.101444174886,6249.858484952594,1758.9298082146274,3273.1416515379774,20446.298303340238,6766.824202595133,4234.118183086298,5981.076254267252,2567.6832150429723,2722.936078350397,4024.660959603979,4162.759405795026,4076.535772894057,6007.70004709634,1368.4698737065758,2784.4938859109247,5933.882693775496,4729.499924323231,0.0,4930.916930467377,5692.61295218816,5232.942885423553,1202.8257936027646,82.6244976672532,3341.4051171461797,3431.9712114863823,5182.831515398124,3193.6281991183832,3821.8868272905843,5668.671913324055,4714.606457111605,1.5678400173510445,4288.310358716961,6087.312898006105,4193.09292140734,4157.636301265839,6452.8330092998485,4687.330557613319,5911.6831417585645,9374.793245939256,2208.646133170354,4225.082046181215,2950.4692177690663,2959.8528715151947,3904.7979507869013,5904.762425389255,4823.5388827313145,6798.967874710755,1253.3279568578066,52.0865816845937,6836.103864802067,3407.4219295281873,5212.2792701877615,6112.510353505133,3256.2737594112673,3359.376721566459,12104.302312486709,557.4639754779812,5981.527708855509,7750.769239194992,5153.0640232998685,7906.76660806222,7230.624659128751,7763.422174599069,5298.477425614311,9387.792061859716,2415.529620341189,2775.2610095670348,3077.04405720202,3799.599801015052,8.082571859796973,4040.7580219928022,6127.97280675758,6859.5020103072075,893.5043440377577,2553.880424230405,21503.762626264088,7.275712013527602,4603.015107268986,7666.8712116947945,15.7334442060886,227.28029522509217,1920.126084213119,19724.226481938036,5130.029867847516,2748.644237368167,6777.0723680843885,1475.0969499358546,5623.892993521722,3601.9590810725176,5285.014672266168,2818.943617503468,6232.129348223021,3601.2974957156157,19926.125381808157,480.9349369390696,251.1333997324503
189,0,12.15,5912.299561555205,0.0,2645.5761298946536,3844.8076719744768,0.0,1380.7001609756408,992.9744797581686,102.148700384704,5116.597032353226,663.9256778696938,2990.938975135983,2773.9968475387236,4691.3608718377445,2294.6504848189466,4875.636629141442,272.53107613071376,5231.589779251009,4169.6833821498185,2651.384279902969,2713.6261704442536,2720.6474439426474,2201.771913556954,621.1432132241753,3018.5113548440786,4065.496971915264,293.11980255136433,0.0,631.0035649362585,6597.791795088858,4069.2579655975264,3505.368936431284,5281.331552452865,2073.363786448995,4177.764236693837,5461.521744760114,978.5457451168297,2635.135668650259,2818.7477332551607,3712.872742889761,2649.8574322411405,2055.047097044978,3604.953356312655,2098.189672806758,6179.0795966937585,240.61730944054725,3868.170766478611,5851.24163500019,3858.411015679965,711.9012889545027,4382.207158908118,1447.6639492060706,3368.8500904077077,2632.325509901227,454.11913350821777,5177.491547540366,1499.770142233426,2404.6003599454825,2755.0982581168128,1933.3774861189715,5014.425810386626,5080.639548801327,4395.047151111972,3407.2605977206995,2085.493272909464,3852.915901395658,1762.8241902755753,1117.9195362261798,3614.940272685096,1266.994435388521,4936.840273143437,156.626518407682,1842.1613551494368,2456.017649027381,1316.7196972928814,900.999894164122,1768.0199643066644,2349.787871493609,315.7455896998036,1618.21763089325,4217.232342719761,4675.257312960077,1090.8669905830334,282.35737434792844,2534.994024018094,52.08060001443072,2188.2066918797127,1092.4432297445585,4915.527831654108,577.8283824376925,1054.192460285843,1939.8866826397782,2407.359440418284,5386.124464112229,1289.3924599041795,1156.907499318015,1898.8918817609413,1616.5769920099567,736.0323455138392,491.9672690980294,1121.8564341934616,255.29181375559853
190,0,12.15,0.0,2779.6583740307537,0.0,0.0,3157.259078449752,2463.709831475294,91.13850795167326,2145.0080616374803,980.5676659517007,3292.9930038898747,376.6893757461278,0.0,0.0,1859.6476191453785,141.73324998264516,3270.6447444985292,0.0,0.0,305.78341786621263,0.0,2824.31057895335,2693.484069566964,7.352988959404592,340.3969463380585,2956.264398291455,3726.508076269892,0.0,171.04485201310527,0.0,562.4679517735998,4187.811322035865,2298.6962127675706,966.0799344952667,347.6185855972058,4288.011001847996,52.4982184652569,4233.717696213188,3567.850744342573,486.52175475464503,3741.6589201428064,4637.644157737039,1408.9637388871972,3880.5936127420478,796.8663724831523,3889.9045092357123,1212.0751984348547,0.0,2044.8354295977053,4238.614862749023,4212.806107733728,5377.137816722381,765.933872970697,4.156881168636878,36.85762021795469,371.3813126733477,2735.008594848668,3763.8788823110267,700.641407736815,3914.406530490664,385.37226161944534,0.0,380.0144446029622,3150.2939673372457,3002.0676482168838,634.5410919539286,4074.8696283431677,4339.853411117312,3886.082486276637,4514.239672188054,3664.6186105154175,2811.6302960354205,2213.3974776140813,2855.3769900098405,4237.3409003252855,718.5801881802535,646.7076281780112,3751.6980518804467,6681.166321189145,964.8793972809914,0.0,6166.237182153619,0.0,1546.5797416148748,2282.496411060304,176.11978927718368,0.0,63.763956695655835,1793.1804590688446,3427.3851022936456,153.608944260642,2359.1711350411024,0.0,0.0,699.2812765465106,3689.914909060204,0.0,3067.383051916997,3821.138301051116,5706.741868771363,28.30606791780121,0.0
191,0,12.15,50.947092371740474,0.0,4.9507928008985935,37.01706532826391,0.0,2.1969484567902198,9.034420972023494,0.0,0.0,92.85925991922448,0.0,91.41139342891836,0.0,13.070306590272,0.0,31.92433785220183,0.0,62.478546831052405,48.92368028399797,0.0,52.92377086130835,0.0,2.609167330071389,0.0,0.0,0.0,12656.381390133332,4.45501083056583,41.391068100630406,0.0,1.9121183443427772,0.0,0.0,0.0,52.583676455950155,26.55666220919049,31.631763502464874,0.0,0.0,5.630869603898357,0.0,12.146596710840873,0.0,0.0,0.0,23.886940643234468,14.272055712584127,72.74647555622556,8.494666001929092,0.0,0.0,23.34565410747529,70.18517549494453,0.0,2.126209045503132,15.294367869340984,0.0,94.38847253931463,15.487768158067961,49.30548677253783,72.39857465295529,0.0,5.596677705562913,17.022699536303822,0.0,294.4945407289853,0.0,0.0,0.0,4.436600530486103,0.0,0.0,0.0,6.4572151364524295,0.0,0.0,40.10704491733682,21.82364081053547,5.2311393422986825,0.0,7.166461703238064,0.0,0.0,0.0,0.0,24.27569020092157,0.902638000052951,14.58699837841326,6.279150036022661,0.0,0.8741170269916766,3.3353151795299065,0.0,0.0,31.543626795874857,0.0,0.0,2.571808788117928,42.73124147388868,0.0,20.359578676323377
192,0,12.33,16441.287714096405,5207.663886229514,2970.152012973495,10860.075944337585,4138.087404872754,5416.3520473085855,4492.634641436715,3803.9312178662262,13382.42541628045,6956.641288118924,3252.9264298627204,5345.245663072384,4906.22532651241,4984.035989768031,11349.15814648129,6623.622781158639,7024.893201489444,11926.162268543016,4491.749599967229,7125.746540235309,4802.049555519719,6443.677431520378,729.6057183494521,2301.7045910931492,6014.691171185059,9436.924857882444,0.0,486.889224671697,8377.124224275936,6328.703441412,8323.101683708202,4247.655339252664,8350.889195876167,11552.275280964466,5880.375568020882,292.31234594840333,6098.597584858431,4435.166002338051,5148.457643452751,5466.61735174477,10517.346243788741,5890.843424087948,4982.317381847559,13466.65712716532,3928.398819609267,7855.777819748645,0.0,3613.820059715112,3835.0647763233087,12089.674012696429,6394.788347728742,5764.451417126246,2841.468489436863,179.90782673103638,8139.046420497371,2892.017585643953,7302.030621332038,6197.860256527138,4627.877135948088,3471.8451235688917,17021.08781651953,3831.283569868761,8448.224825699761,7461.154672059166,6215.5018521995335,6975.604582128606,6438.461332351597,6743.108361143542,5473.414951962152,12435.899087241853,3337.0335655114036,4687.284733078775,8783.482286758603,8745.035209948208,1764.4714282483665,3510.3861913598357,6848.791487543814,7460.4956510534985,2549.50841620068,5652.800209254056,18471.806088886082,553.4612065825016,3172.583512234505,9290.182255741538,29.992028021918284,1943.7798149379175,5331.898797195777,15732.59779941843,5853.668580926425,5867.355208802772,7232.31785286877,2271.210525670672,14017.077428837889,4205.7511276494,5908.981381210732,2847.8671778332127,6941.818180430164,4890.826807937627,11758.890516174362,2794.494313101512,3.33718710169693
193,0,12.33,1815.9046765911096,2895.1404009787275,0.0,1152.6647287685746,543.985067159095,2160.9183887940685,0.0,0.0,1593.0409143841255,0.0,3861.9727192429077,511.687405444421,3482.070694966109,1894.8308681157955,689.4538360797396,7136.816154170338,3728.203550393909,284.6483343471328,4463.969728444797,8737.792377008658,760.5960869629448,8294.074853379683,0.0,12075.242864845724,3939.323919453614,794.8711018793222,0.0,0.0,9843.349308022112,7434.298888654525,7756.1056933330665,5694.942557553821,370.0846919814557,898.6735729951472,6835.615306624764,0.0,5747.005703555749,3830.4149276912676,3483.2420433727543,1579.8605518186068,1499.6670337815738,5019.179169464575,3029.0403007578248,1187.671760049181,1392.586153893248,8536.271971825827,31154.128286126408,4467.08639634641,340.41043433907396,705.8027790643056,3601.5573903850445,0.0,0.0,0.0,7172.859855981222,2703.861195492784,4624.261171085629,10379.157143535456,0.0,25297.940245049936,6226.1283804293225,0.0,3908.511018381241,2988.7717971780908,919.600412745613,5207.572679693759,3082.6074369026196,585.7717022839569,180.3955206821317,902.9653932668718,0.0,0.0,24524.694793808896,366.5970602200005,0.0,0.0,1973.293542538376,3467.226848383547,0.0,4235.651121334569,0.0,0.0,1273.6601944767938,4060.700516621039,0.0,0.0,0.0,0.0,391.16513122340245,4572.629409487146,0.0,0.0,729.8118711209124,1219.2171121537456,2577.72090984796,0.0,2054.953562185512,0.0,3297.302725451963,0.0,1.1424272914417986
194,0,12.33,2147.779295598596,321.7009187200153,0.0,214.88050585740245,0.0,0.0,0.0,0.0,0.0,0.0,2720.05975133153,0.0,3661.5641829635438,1579.9515877791007,5100.646926970331,2433.086381689208,2041.5961895140008,7208.461416475393,2038.7798593983566,6991.359702452863,940.2385896876024,1256.7713769690451,0.0,3775.491552825584,4020.665416723963,2403.310918396293,11184.927868309323,571.872316567637,6212.815597433199,1508.2447328800665,2502.5076107908953,2137.5806691653115,3473.765131633733,11911.213924045263,16747.943407768707,1061.0249041045722,2670.7818117101224,1310.0887042670795,1934.146292109332,529.8313165360337,1821.3793971178327,1152.4427189015566,1265.118520934085,2276.3716404769034,1205.2756011393035,3618.985492441599,21738.73483547664,3296.4802897797413,0.0,1897.9591868420707,568.3630098193946,0.0,0.0,0.0,1723.4447404502755,1008.0210366343592,750.797843618383,2347.892106224341,0.0,5684.420953276916,7088.224648954998,0.0,834.4184949270336,93.30672917689884,767.4381569687533,1053.144623933031,0.0,444.0016706444347,351.4612125732972,695.8263937293225,0.0,0.0,6239.626565045551,1200.9021509429574,0.0,0.0,19.85708109538247,1069.9256987705037,0.0,3510.241283237867,0.0,0.0,0.0,0.0,4.474743480266179,0.0,0.0,0.0,563.1425660484949,5232.077361407759,416.6066927961247,0.0,233.19892704333745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,0,12.48,43690.641979221946,33955.687548307804,56005.778630661385,50111.68669321701,33722.284626018314,71662.44157823235,35380.278739571135,58008.27873023624,44281.334348883065,54044.5225909526,35586.739415221964,54952.87168111775,41773.88059996518,43967.96289628027,46716.124408651856,55582.63297995153,37359.629564646384,50834.09463061192,21898.17243495728,60537.777218563446,48940.93256571458,63205.061407176916,4657.614798591339,40499.26711173489,40652.904653432386,63351.486726015224,50528.71140241348,12978.188800410886,55230.194660363515,67687.31025324058,39755.22521215726,48477.021759495234,73886.77615714303,57370.755522530286,59219.379957778845,15052.323603413812,40650.29715964261,34761.229930750305,43441.86603521001,42129.49430315131,44504.65845554256,53615.04949373708,31979.023048328007,46468.481831455065,20821.47767677085,45968.29310928674,23192.3135961755,53576.05231572648,47935.53412191749,44479.815459414385,42884.03365257901,53817.79259291061,54556.01264475525,4174.808413986408,45589.222985706365,29118.461247946605,42906.61107395044,45640.858226661396,57908.81577176478,23010.06408547673,43126.051501794944,31615.50355167247,43038.38194941346,36038.80318854319,45125.61130855417,48275.04462123397,54202.986849988396,35904.18196338858,44140.11309497871,50919.71186859227,22445.573396263768,51579.724681735584,9410.309346265441,47418.95085294178,26941.900334471236,46451.932322113884,41663.31537720645,44734.685318974196,25297.517719791536,38867.081248643924,42703.11838198807,14231.793197014475,59645.76970033031,42383.75117496163,3702.5070319769543,54334.08478704235,35573.53033327537,43593.028252470576,30945.09988221269,40434.52774758036,45333.044975948396,48826.278984199715,51193.95697316227,32898.81826703125,72244.17267841486,38526.26047871701,45091.083883778985,54046.203117805126,39434.10114638373,36580.04551214712,433.66010732058584
196,0,12.60,758.0584350362927,54598.43370316252,206.56853023409855,593.6541763042602,55943.7463561998,55236.97518712988,455.385699995459,55481.12821812794,96705.01219077573,69999.68960583612,65730.49647823903,1259.301865233061,146457.5437186685,145178.1190693991,72192.1283914181,61986.43503027442,75868.74705502494,148359.70229083928,24178.49607227811,160585.44817833323,176319.45854160003,32739.14670708813,2.431850098446412,69705.60643566588,138442.20854276713,34345.39389790596,919.5896824897542,84.19049121952801,397758.837628105,32628.851850661264,124025.78654810485,509.17919869201376,31848.51466234608,117914.4604939969,452247.2103766079,104.81242342039744,118532.94739822438,126730.51389380373,153312.98679947894,117075.40007353248,137927.71242181852,81392.01803692071,94489.00417580326,214374.402379876,838.1444019007721,126656.29176850912,32847.49826954688,10918.020739621312,124586.03954395329,168324.30010803856,105474.37641573018,166767.55041693107,847.9684971057911,39.852689202667776,100741.79488876449,63331.294549576676,145090.6294333226,71403.19118258798,87390.67438995834,76271.61261497196,786.7276871742108,81239.10457991343,128576.00379542145,124218.08826194414,153791.31177766595,159145.89795872936,82216.01415829666,78401.36349981767,114035.6693731133,218823.60686272106,85957.91658408711,82736.99651049665,76407.60031564206,332.17550384163843,67497.94560063511,562.1773748258422,127963.01218722359,133693.08064200572,70351.83847618355,94262.25189501088,118598.28748409936,45.84988177425961,46321.9478618093,115925.19914421596,0.4310634187597387,331.05128093853915,402.25594870506194,124831.53789216235,69026.84873796887,87605.02573100859,110477.63705484506,466.0095276788398,1186.39342512208,52380.17326649658,50211.57913353437,176.47615840353768,125495.1629745578,63478.08202719843,104003.84803385002,127.38284611031055,36.99954307218295
